Range	40.0dB	-107.0dBm
Fixed unit	1	Unit    1	 45.93240	 006.73599	707.0
Fixed unit	2	Unit    2	 45.93205	 006.73552	715.3
Fixed unit	3	Unit    3	 45.93170	 006.73505	704.4
Fixed unit	4	Unit    4	 45.93135	 006.73458	666.9
Fixed unit	5	Unit    5	 45.93100	 006.73411	632.5
Fixed unit	6	Unit    6	 45.93065	 006.73364	625.7
Fixed unit	7	Unit    7	 45.93030	 006.73325	624.7
Fixed unit	8	Unit    8	 45.92995	 006.73305	623.7
Fixed unit	9	Unit    9	 45.92960	 006.73310	621.9
Fixed unit	10	Unit   10	 45.92925	 006.73320	620.1
Fixed unit	11	Unit   11	 45.92890	 006.73330	619.0
Fixed unit	12	Unit   12	 45.92855	 006.73340	619.9
Fixed unit	13	Unit   13	 45.92820	 006.73345	625.6
Fixed unit	14	Unit   14	 45.92785	 006.73348	634.3
Fixed unit	15	Unit   15	 45.92750	 006.73350	645.3
Fixed unit	16	Unit   16	 45.92715	 006.73340	652.2
Fixed unit	17	Unit   17	 45.92680	 006.73320	650.2
Fixed unit	18	Unit   18	 45.92645	 006.73295	646.5
Fixed unit	19	Unit   19	 45.92610	 006.73270	642.2
Fixed unit	20	Unit   20	 45.92575	 006.73245	639.5
Fixed unit	21	Unit   21	 45.92540	 006.73220	640.7
Mobile unit	22	Unit   22	 45.92500	 006.73190	640.9
Fixed unit	23	Unit   23	 45.92460	 006.73160	640.8
Fixed unit	24	Unit   24	 45.92420	 006.73125	636.3
Fixed unit	25	Unit   25	 45.92380	 006.73090	624.9
Fixed unit	26	Unit   26	 45.92340	 006.73060	615.0
Fixed unit	27	Unit   27	 45.92300	 006.73030	611.9
Fixed unit	28	Unit   28	 45.92260	 006.73000	608.5
Fixed unit	29	Unit   29	 45.92220	 006.72970	604.2
Fixed unit	30	Unit   30	 45.92180	 006.72940	602.0
Fixed unit	31	Unit   31	 45.92140	 006.72910	600.7
Fixed unit	32	Unit   32	 45.92100	 006.72880	598.7
Fixed unit	33	Unit   33	 45.92060	 006.72850	598.0
Fixed unit	34	Unit   34	 45.92020	 006.72820	597.0
Fixed unit	35	Unit   35	 45.91980	 006.72790	596.9
Fixed unit	36	Unit   36	 45.91950	 006.72770	596.3
Fixed unit	37	Unit   37	 45.91930	 006.72750	596.0
Fixed unit	38	Unit   38	 45.91915	 006.72730	595.7
Fixed unit	39	Unit   39	 45.91900	 006.72710	595.0
Fixed unit	40	Unit   40	 45.91890	 006.72695	595.0
Fixed unit	41	Unit   41	 45.91880	 006.72680	594.9
Fixed unit	42	Unit   42	 45.91872	 006.72670	594.4
Fixed unit	43	Unit   43	 45.91866	 006.72660	594.1
Fixed unit	44	Unit   44	 45.91863	 006.72652	594.0
Fixed unit	45	Unit   45	 45.91861	 006.72645	594.0
Fixed unit	46	Unit   46	 45.91860	 006.72638	594.0
Fixed unit	47	Unit   47	 45.91859	 006.72632	594.0
Fixed unit	48	Unit   48	 45.91858	 006.72628	594.0
Fixed unit	49	Unit   49	 45.91858	 006.72624	594.0
Fixed unit	50	Unit   50	 45.91880	 006.72620	594.0
Latitude	Longitude	Rx(dB)	Best unit
 46.01299	 006.57443	-096.6	0
 46.01299	 006.57589	-094.6	0
 46.01298	 006.57736	-089.5	0
 46.01299	 006.57882	-083.0	0
 46.01298	 006.58029	-072.7	0
 46.01299	 006.58175	-088.7	0
 46.01298	 006.58322	-089.2	0
 46.01298	 006.58468	-090.2	0
 46.01299	 006.58615	-092.3	0
 46.01299	 006.58761	-093.7	0
 46.01299	 006.58908	-094.2	0
 46.01299	 006.59054	-094.8	0
 46.01299	 006.59201	-095.7	0
 46.01298	 006.59347	-097.1	0
 46.01298	 006.59494	-098.1	0
 46.01299	 006.59640	-098.8	0
 46.01299	 006.59787	-099.6	0
 46.01299	 006.59933	-100.7	0
 46.01299	 006.60080	-102.0	0
 46.01298	 006.60226	-103.7	0
 46.01299	 006.60373	-105.2	0
 46.01298	 006.60519	-106.2	0
 46.01299	 006.60666	-107.8	0
 46.01299	 006.60812	-107.9	0
 46.01299	 006.60959	-108.4	0
 46.01298	 006.61105	-109.0	0
 46.01298	 006.61252	-109.6	0
 46.01298	 006.61398	-109.4	0
 46.01299	 006.61545	-110.5	0
 46.01299	 006.61691	-111.6	0
 46.01299	 006.61838	-112.7	0
 46.01298	 006.61984	-112.5	0
 46.01298	 006.62131	-110.1	0
 46.01298	 006.62277	-109.8	0
 46.01299	 006.62424	-108.0	0
 46.01298	 006.62570	-107.9	0
 46.01299	 006.62717	-108.1	0
 46.01299	 006.62863	-106.4	0
 46.01298	 006.63010	-104.2	0
 46.01298	 006.63156	-102.2	0
 46.01299	 006.63303	-103.6	0
 46.01299	 006.63449	-100.3	0
 46.01299	 006.63596	-100.3	0
 46.01298	 006.63742	-103.0	0
 46.01299	 006.63889	-101.8	0
 46.01298	 006.64035	-099.5	0
 46.01298	 006.64182	-099.6	0
 46.01299	 006.64328	-101.5	0
 46.01299	 006.64475	-099.5	0
 46.01298	 006.64621	-100.2	0
 46.01299	 006.64768	-099.9	0
 46.01299	 006.64914	-098.1	0
 46.01299	 006.65061	-093.6	0
 46.01298	 006.65207	-099.7	0
 46.01299	 006.65354	-100.1	0
 46.01299	 006.65500	-100.8	0
 46.01299	 006.65647	-102.1	0
 46.01299	 006.65793	-101.1	0
 46.01298	 006.65940	-100.8	0
 46.01299	 006.66086	-100.2	0
 46.01298	 006.66233	-100.7	0
 46.01299	 006.66379	-100.6	0
 46.01299	 006.66526	-099.2	0
 46.01299	 006.66672	-097.2	0
 46.01299	 006.66819	-092.6	0
 46.01299	 006.66965	-084.2	0
 46.01299	 006.67112	-098.2	0
 46.01298	 006.67258	-098.5	0
 46.01299	 006.67405	-083.6	0
 46.01299	 006.67551	-083.5	0
 46.01299	 006.67698	-099.3	0
 46.01298	 006.67844	-099.2	0
 46.01299	 006.67991	-074.5	0
 46.01299	 006.68137	-098.1	0
 46.01298	 006.68284	-098.5	0
 46.01299	 006.68430	-097.9	0
 46.01299	 006.68577	-097.8	0
 46.01299	 006.68723	-097.6	0
 46.01298	 006.68870	-097.4	0
 46.01299	 006.69016	-096.8	0
 46.01299	 006.69163	-095.8	0
 46.01298	 006.69309	-095.1	0
 46.01299	 006.69456	-094.6	0
 46.01299	 006.69603	-094.6	0
 46.01298	 006.69749	-095.3	0
 46.01298	 006.69895	-095.6	0
 46.01299	 006.70042	-095.8	0
 46.01299	 006.70189	-095.7	0
 46.01299	 006.70335	-085.9	0
 46.01299	 006.70482	-089.4	0
 46.01299	 006.70628	-086.8	0
 46.01299	 006.70775	-093.0	0
 46.01298	 006.70921	-092.9	0
 46.01299	 006.71068	-092.5	0
 46.01299	 006.71214	-083.3	0
 46.01299	 006.71361	-088.7	0
 46.01299	 006.71507	-088.5	0
 46.01298	 006.71654	-094.3	0
 46.01299	 006.71800	-096.1	0
 46.01298	 006.71947	-095.5	0
 46.01299	 006.72093	-099.1	0
 46.01299	 006.72240	-099.5	0
 46.01299	 006.72386	-097.9	0
 46.01299	 006.72533	-096.6	0
 46.01299	 006.72679	-086.9	0
 46.01299	 006.72826	-092.9	0
 46.01298	 006.72972	-094.9	0
 46.01299	 006.73119	-095.1	0
 46.01299	 006.73265	-093.9	0
 46.01299	 006.73412	-096.5	0
 46.01298	 006.73558	-096.1	0
 46.01299	 006.73705	-092.0	0
 46.01299	 006.73851	-091.9	0
 46.01299	 006.73998	-092.6	0
 46.01299	 006.74144	-091.3	0
 46.01299	 006.74291	-085.8	0
 46.01299	 006.74437	-081.7	0
 46.01299	 006.74584	-076.1	0
 46.01299	 006.74730	-080.6	0
 46.01299	 006.74877	-077.5	0
 46.01299	 006.75023	-084.0	0
 46.01299	 006.75170	-081.8	0
 46.01299	 006.75316	-103.2	0
 46.01298	 006.75463	-081.4	0
 46.01299	 006.75609	-072.0	4
 46.01299	 006.75756	-071.1	4
 46.01299	 006.75902	-070.5	4
 46.01299	 006.76049	-080.5	0
 46.01299	 006.76195	-081.5	0
 46.01299	 006.76342	-083.2	0
 46.01299	 006.76488	-083.7	0
 46.01299	 006.76635	-084.7	0
 46.01299	 006.76781	-084.8	0
 46.01299	 006.76928	-084.3	0
 46.01299	 006.77074	-084.0	0
 46.01299	 006.77221	-084.5	0
 46.01298	 006.77367	-082.2	0
 46.01299	 006.77514	-085.3	0
 46.01299	 006.77660	-088.0	0
 46.01299	 006.77807	-085.9	0
 46.01299	 006.77953	-085.7	0
 46.01299	 006.78100	-086.0	0
 46.01299	 006.78246	-083.3	0
 46.01299	 006.78393	-073.7	0
 46.01299	 006.78539	-080.1	0
 46.01299	 006.78686	-083.1	0
 46.01299	 006.78832	-081.4	0
 46.01299	 006.78979	-082.3	0
 46.01299	 006.79125	-082.9	0
 46.01298	 006.79272	-081.8	0
 46.01299	 006.79418	-080.6	0
 46.01299	 006.79565	-078.4	0
 46.01299	 006.79711	-083.9	0
 46.01299	 006.79858	-083.7	0
 46.01299	 006.80004	-083.6	0
 46.01299	 006.80151	-083.4	0
 46.01299	 006.80297	-072.6	0
 46.01299	 006.80444	-079.8	0
 46.01299	 006.80590	-075.8	0
 46.01299	 006.80737	-078.2	0
 46.01299	 006.80883	-083.5	0
 46.01299	 006.81030	-087.1	0
 46.01298	 006.81176	-088.1	0
 46.01299	 006.81323	-088.1	0
 46.01299	 006.81469	-085.7	0
 46.01299	 006.81616	-085.5	0
 46.01298	 006.81763	-084.5	0
 46.01299	 006.81909	-084.3	0
 46.01299	 006.82055	-083.6	0
 46.01299	 006.82202	-082.9	0
 46.01299	 006.82349	-082.0	0
 46.01298	 006.82495	-081.9	0
 46.01299	 006.82641	-081.8	0
 46.01299	 006.82788	-081.5	0
 46.01299	 006.82935	-080.4	0
 46.01298	 006.83081	-079.4	0
 46.01299	 006.83228	-074.5	0
 46.01299	 006.83374	-073.8	0
 46.01299	 006.83521	-073.4	0
 46.01299	 006.83667	-072.3	0
 46.01299	 006.83814	-072.2	0
 46.01299	 006.83960	-072.7	0
 46.01298	 006.84107	-073.5	0
 46.01298	 006.84253	-075.5	0
 46.01298	 006.84400	-076.5	0
 46.01299	 006.84546	-076.1	0
 46.01298	 006.84693	-076.2	0
 46.01299	 006.84839	-075.7	0
 46.01298	 006.84986	-074.4	0
 46.01299	 006.85132	-073.1	0
 46.01299	 006.85279	-079.1	0
 46.01298	 006.85425	-079.4	0
 46.01299	 006.85572	-079.4	0
 46.01298	 006.85718	-081.8	0
 46.01299	 006.85865	-084.3	0
 46.01298	 006.86011	-084.9	0
 46.01299	 006.86158	-080.5	0
 46.01298	 006.86304	-079.5	0
 46.01298	 006.86451	-080.6	0
 46.01299	 006.86597	-082.0	0
 46.01299	 006.86744	-080.7	0
 46.01298	 006.86890	-080.8	0
 46.01299	 006.87037	-072.6	0
 46.01299	 006.87183	-076.7	0
 46.01298	 006.87330	-080.0	0
 46.01298	 006.87476	-084.2	0
 46.01299	 006.87623	-082.7	0
 46.01299	 006.87769	-082.6	0
 46.01299	 006.87916	-082.1	0
 46.01299	 006.88062	-088.3	0
 46.01299	 006.88209	-089.1	0
 46.01299	 006.88355	-089.8	0
 46.01298	 006.88502	-090.3	0
 46.01298	 006.88648	-090.8	0
 46.01298	 006.88795	-091.3	0
 46.01299	 006.88941	-091.2	0
 46.01299	 006.89088	-091.6	0
 46.01299	 006.89234	-080.8	0
 46.01299	 006.89381	-087.5	0
 46.01299	 006.89527	-086.3	0
 46.01298	 006.89674	-085.9	0
 46.01299	 006.89820	-082.6	0
 46.01299	 006.89967	-087.9	0
 46.01299	 006.90113	-075.4	0
 46.01299	 006.90260	-074.2	0
 46.01299	 006.90406	-084.3	0
 46.01299	 006.90553	-083.1	0
 46.01298	 006.90699	-084.3	0
 46.01299	 006.90846	-087.9	0
 46.01299	 006.90992	-096.2	0
 46.01299	 006.91139	-096.3	0
 46.01299	 006.91285	-096.5	0
 46.01299	 006.91432	-096.0	0
 46.01299	 006.91578	-095.4	0
 46.01299	 006.91725	-094.5	0
 46.01299	 006.91871	-094.1	0
 46.01298	 006.92018	-097.3	0
 46.01299	 006.92164	-097.7	0
 46.01299	 006.92311	-098.5	0
 46.01299	 006.92457	-098.0	0
 46.01298	 006.92604	-097.5	0
 46.01299	 006.92750	-097.4	0
 46.01299	 006.92897	-097.6	0
 46.01299	 006.93043	-098.1	0
 46.01299	 006.93190	-098.2	0
 46.01298	 006.93336	-098.4	0
 46.01298	 006.93483	-098.5	0
 46.01299	 006.93629	-098.3	0
 46.01299	 006.93776	-097.4	0
 46.01299	 006.93923	-097.0	0
 46.01299	 006.94069	-096.7	0
 46.01299	 006.94215	-096.5	0
 46.01299	 006.94362	-076.0	0
 46.01298	 006.94508	-082.7	0
 46.01298	 006.94655	-086.9	0
 46.01298	 006.94801	-087.6	0
 46.01299	 006.94948	-087.8	0
 46.01299	 006.95095	-095.1	0
 46.01299	 006.95241	-095.3	0
 46.01299	 006.95388	-097.4	0
 46.01299	 006.95534	-097.6	0
 46.01299	 006.95680	-097.7	0
 46.01299	 006.95827	-097.7	0
 46.01298	 006.95974	-081.1	0
 46.01299	 006.96120	-097.9	0
 46.01298	 006.96267	-098.1	0
 46.01298	 006.96413	-097.7	0
 46.01299	 006.96560	-097.2	0
 46.01299	 006.96706	-097.1	0
 46.01299	 006.96853	-097.2	0
 46.01299	 006.96999	-097.3	0
 46.01299	 006.97146	-097.1	0
 46.01299	 006.97292	-097.0	0
 46.01298	 006.97439	-097.1	0
 46.01298	 006.97585	-096.8	0
 46.01299	 006.97732	-096.4	0
 46.01299	 006.97878	-096.0	0
 46.01299	 006.98025	-095.5	0
 46.01299	 006.98171	-094.6	0
 46.01299	 006.98318	-094.0	0
 46.01299	 006.98464	-085.1	0
 46.01299	 006.98611	-088.5	0
 46.01298	 006.98757	-090.9	0
 46.01298	 006.98904	-090.5	0
 46.01298	 006.99050	-091.5	0
 46.01299	 006.99197	-092.3	0
 46.01299	 006.99343	-088.1	0
 46.01299	 006.99490	-087.8	0
 46.01299	 006.99636	-090.1	0
 46.01299	 006.99783	-092.2	0
 46.01299	 006.99929	-095.2	0
 46.01298	 007.00076	-097.6	0
 46.01298	 007.00222	-097.3	0
 46.01298	 007.00369	-096.4	0
 46.01298	 007.00515	-095.9	0
 46.01299	 007.00662	-095.4	0
 46.01299	 007.00808	-084.5	0
 46.01196	 006.45283	-108.0	0
 46.01196	 006.45429	-109.5	0
 46.01196	 006.45575	-110.5	0
 46.01197	 006.45722	-110.5	0
 46.01197	 006.45869	-108.7	0
 46.01196	 006.46015	-109.8	0
 46.01196	 006.46162	-110.0	0
 46.01196	 006.46308	-109.5	0
 46.01196	 006.46455	-103.6	0
 46.01196	 006.46601	-103.2	0
 46.01196	 006.46748	-109.9	0
 46.01196	 006.46894	-109.5	0
 46.01196	 006.47041	-108.6	0
 46.01196	 006.47187	-106.7	0
 46.01196	 006.47334	-104.0	0
 46.01196	 006.47480	-095.9	0
 46.01196	 006.47627	-105.7	0
 46.01196	 006.47773	-107.9	0
 46.01196	 006.47920	-109.9	0
 46.01196	 006.48066	-109.8	0
 46.01196	 006.48213	-108.2	0
 46.01197	 006.48359	-104.8	0
 46.01196	 006.48506	-089.8	0
 46.01196	 006.48652	-081.8	0
 46.01196	 006.48799	-066.8	0
 46.01197	 006.48945	-080.0	0
 46.01196	 006.49092	-081.1	0
 46.01196	 006.49238	-085.3	0
 46.01196	 006.49385	-087.4	0
 46.01196	 006.49531	-087.6	0
 46.01196	 006.49678	-088.6	0
 46.01196	 006.49824	-090.0	0
 46.01197	 006.49971	-090.8	0
 46.01196	 006.50117	-091.7	0
 46.01196	 006.50264	-092.6	0
 46.01196	 006.50410	-093.9	0
 46.01196	 006.50557	-095.4	0
 46.01196	 006.50703	-096.0	0
 46.01196	 006.50850	-096.4	0
 46.01196	 006.50996	-096.5	0
 46.01196	 006.51143	-097.0	0
 46.01196	 006.51289	-096.8	0
 46.01197	 006.51436	-096.8	0
 46.01196	 006.51582	-097.0	0
 46.01196	 006.51729	-097.9	0
 46.01196	 006.51875	-098.5	0
 46.01196	 006.52022	-099.6	0
 46.01196	 006.52168	-100.6	0
 46.01196	 006.52315	-101.5	0
 46.01196	 006.52461	-102.3	0
 46.01196	 006.52608	-103.0	0
 46.01196	 006.52754	-102.9	0
 46.01196	 006.52901	-103.9	0
 46.01197	 006.53047	-105.2	0
 46.01196	 006.53194	-106.1	0
 46.01196	 006.53340	-106.6	0
 46.01196	 006.53487	-106.8	0
 46.01196	 006.53633	-105.9	0
 46.01197	 006.53780	-105.8	0
 46.01196	 006.53926	-105.2	0
 46.01196	 006.54073	-097.4	0
 46.01196	 006.54219	-092.7	0
 46.01196	 006.54366	-105.8	0
 46.01196	 006.54512	-106.1	0
 46.01197	 006.54659	-105.5	0
 46.01196	 006.54805	-107.4	0
 46.01196	 006.54952	-107.4	0
 46.01196	 006.55098	-107.8	0
 46.01196	 006.55245	-107.8	0
 46.01196	 006.55391	-108.0	0
 46.01196	 006.55538	-109.0	0
 46.01197	 006.55684	-109.0	0
 46.01196	 006.55831	-106.1	0
 46.01196	 006.55977	-103.8	0
 46.01196	 006.56124	-106.6	0
 46.01196	 006.56270	-107.9	0
 46.01196	 006.56417	-108.7	0
 46.01196	 006.56563	-107.4	0
 46.01196	 006.56710	-107.2	0
 46.01196	 006.56856	-102.0	0
 46.01196	 006.57003	-102.4	0
 46.01196	 006.57150	-096.1	0
 46.01196	 006.57296	-102.1	0
 46.01196	 006.57442	-097.2	0
 46.01196	 006.57589	-094.1	0
 46.01196	 006.57735	-089.4	0
 46.01197	 006.57882	-086.3	0
 46.01196	 006.58029	-077.3	0
 46.01196	 006.58175	-088.2	0
 46.01196	 006.58321	-088.8	0
 46.01196	 006.58468	-089.7	0
 46.01196	 006.58615	-091.9	0
 46.01196	 006.58761	-093.3	0
 46.01196	 006.58908	-093.9	0
 46.01196	 006.59054	-094.7	0
 46.01196	 006.59201	-095.5	0
 46.01196	 006.59347	-096.5	0
 46.01196	 006.59494	-097.5	0
 46.01196	 006.59640	-098.4	0
 46.01196	 006.59787	-099.2	0
 46.01196	 006.59933	-100.4	0
 46.01196	 006.60080	-101.8	0
 46.01196	 006.60226	-103.1	0
 46.01197	 006.60373	-105.1	0
 46.01196	 006.60519	-105.7	0
 46.01197	 006.60666	-108.9	0
 46.01196	 006.60812	-107.3	0
 46.01196	 006.60959	-107.8	0
 46.01196	 006.61105	-108.4	0
 46.01196	 006.61252	-109.7	0
 46.01196	 006.61398	-109.1	0
 46.01196	 006.61545	-110.0	0
 46.01196	 006.61691	-110.4	0
 46.01197	 006.61838	-110.4	0
 46.01196	 006.61984	-111.8	0
 46.01196	 006.62131	-111.2	0
 46.01196	 006.62277	-107.5	0
 46.01197	 006.62424	-108.8	0
 46.01196	 006.62570	-108.1	0
 46.01196	 006.62717	-108.4	0
 46.01197	 006.62863	-108.5	0
 46.01196	 006.63010	-101.9	0
 46.01196	 006.63156	-101.7	0
 46.01197	 006.63303	-102.7	0
 46.01196	 006.63449	-105.1	0
 46.01196	 006.63596	-103.0	0
 46.01196	 006.63742	-103.1	0
 46.01196	 006.63889	-104.8	0
 46.01196	 006.64035	-091.5	0
 46.01196	 006.64182	-097.3	0
 46.01196	 006.64328	-098.9	0
 46.01196	 006.64475	-099.5	0
 46.01196	 006.64621	-099.8	0
 46.01196	 006.64768	-099.6	0
 46.01197	 006.64914	-098.5	0
 46.01196	 006.65061	-090.6	0
 46.01196	 006.65207	-097.4	0
 46.01196	 006.65354	-098.0	0
 46.01197	 006.65500	-094.9	0
 46.01196	 006.65647	-095.1	0
 46.01196	 006.65793	-099.5	0
 46.01196	 006.65940	-100.3	0
 46.01196	 006.66086	-099.7	0
 46.01196	 006.66233	-098.9	0
 46.01196	 006.66379	-099.8	0
 46.01197	 006.66526	-097.4	0
 46.01196	 006.66672	-093.5	0
 46.01196	 006.66819	-080.4	0
 46.01197	 006.66965	-080.8	0
 46.01196	 006.67112	-098.3	0
 46.01196	 006.67258	-098.7	0
 46.01196	 006.67405	-082.4	0
 46.01197	 006.67551	-081.9	0
 46.01196	 006.67698	-099.4	0
 46.01196	 006.67844	-099.8	0
 46.01197	 006.67991	-099.2	0
 46.01196	 006.68137	-099.1	0
 46.01196	 006.68284	-098.9	0
 46.01196	 006.68430	-099.2	0
 46.01196	 006.68577	-098.9	0
 46.01196	 006.68723	-098.8	0
 46.01196	 006.68870	-098.6	0
 46.01196	 006.69016	-098.2	0
 46.01196	 006.69163	-097.3	0
 46.01196	 006.69309	-096.6	0
 46.01196	 006.69456	-096.0	0
 46.01197	 006.69602	-095.7	0
 46.01196	 006.69749	-095.7	0
 46.01196	 006.69895	-096.0	0
 46.01197	 006.70042	-096.2	0
 46.01196	 006.70188	-083.3	0
 46.01196	 006.70335	-085.6	0
 46.01196	 006.70481	-090.2	0
 46.01196	 006.70628	-088.0	0
 46.01196	 006.70775	-082.0	0
 46.01196	 006.70921	-093.3	0
 46.01196	 006.71068	-092.7	0
 46.01196	 006.71214	-077.0	0
 46.01196	 006.71360	-083.7	0
 46.01196	 006.71507	-083.7	0
 46.01197	 006.71654	-093.1	0
 46.01196	 006.71800	-094.9	0
 46.01196	 006.71947	-095.0	0
 46.01196	 006.72093	-096.8	0
 46.01196	 006.72240	-098.4	0
 46.01196	 006.72386	-097.4	0
 46.01196	 006.72533	-096.1	0
 46.01197	 006.72679	-095.6	0
 46.01196	 006.72826	-090.3	0
